Customer ID,Recency_Score,Frequency_Score,Monetary_Score,Segment,RFM_Score
14947,4,4,3,loyal_customers,44
14952,4,5,5,loyal_customers,45
14953,3,3,3,need_attention,33
14954,1,1,1,hibernating,11
14955,1,1,1,hibernating,11
14956,3,1,4,about_to_sleep,31
14957,1,1,2,hibernating,11
14961,5,5,5,champions,55
14963,5,5,4,champions,55
14966,4,4,3,loyal_customers,44
14968,2,1,2,hibernating,21
14969,1,1,3,hibernating,11
14970,3,5,5,loyal_customers,35
14972,4,1,1,promising,41
14975,3,1,1,about_to_sleep,31
14977,1,1,1,hibernating,11
14978,3,4,4,loyal_customers,34
14979,1,1,2,hibernating,11
14980,1,1,1,hibernating,11
14981,3,1,2,about_to_sleep,31
14982,1,1,1,hibernating,11
14983,1,1,1,hibernating,11
14984,4,4,4,loyal_customers,44
14986,5,3,3,potential_loyalists,53
14987,5,5,4,champions,55
14988,4,5,4,loyal_customers,45
14989,1,1,2,hibernating,11
14991,3,1,2,about_to_sleep,31
14992,2,1,1,hibernating,21
14993,1,1,1,hibernating,11
14994,4,4,3,loyal_customers,44
14997,1,1,1,hibernating,11
14998,3,3,2,need_attention,33
14999,1,1,1,hibernating,11
15001,4,3,1,potential_loyalists,43
15002,5,5,5,champions,55
15003,2,5,4,cant_loose,25
15005,5,5,5,champions,55
15006,2,1,2,hibernating,21
15011,4,3,2,potential_loyalists,43
15012,5,3,2,potential_loyalists,53
15013,2,5,4,cant_loose,25
15015,2,5,5,cant_loose,25
15016,4,4,2,loyal_customers,44
15018,5,1,1,new_customers,51
15020,5,1,1,new_customers,51
15021,5,4,3,champions,54
15022,1,1,2,hibernating,11
15023,5,5,5,champions,55
15024,5,5,5,champions,55
15025,1,1,3,hibernating,11
15026,5,3,3,potential_loyalists,53
15027,4,5,4,loyal_customers,45
15028,5,3,3,potential_loyalists,53
15029,1,1,2,hibernating,11
15030,4,5,4,loyal_customers,45
15031,4,5,5,loyal_customers,45
15032,5,5,5,champions,55
15034,4,5,5,loyal_customers,45
15037,5,3,2,potential_loyalists,53
15038,5,4,3,champions,54
15039,5,5,5,champions,55
15040,1,1,1,hibernating,11
15041,2,1,1,hibernating,21
15042,1,1,1,hibernating,11
15044,5,5,5,champions,55
15046,3,5,5,loyal_customers,35
15048,5,1,1,new_customers,51
15050,3,3,5,need_attention,33
15051,5,5,5,champions,55
15056,2,1,1,hibernating,21
15058,5,4,4,champions,54
15059,5,5,5,champions,55
15061,5,5,5,champions,55
15062,3,4,4,loyal_customers,34
15064,3,4,4,loyal_customers,34
15065,3,1,1,about_to_sleep,31
15067,3,3,4,need_attention,33
15068,3,3,3,need_attention,33
15070,5,3,3,potential_loyalists,53
15071,4,3,2,potential_loyalists,43
15072,2,1,1,hibernating,21
15073,4,4,4,loyal_customers,44
15074,3,3,3,need_attention,33
15078,5,5,5,champions,55
15079,5,5,5,champions,55
15080,3,3,3,need_attention,33
15081,5,5,4,champions,55
15082,1,1,1,hibernating,11
15084,5,3,3,potential_loyalists,53
15085,1,1,2,hibernating,11
15092,2,1,2,hibernating,21
15093,5,5,5,champions,55
15095,3,5,4,loyal_customers,35
15100,5,5,4,champions,55
15105,3,3,3,need_attention,33
15107,5,4,3,champions,54
15110,3,3,3,need_attention,33
15111,5,3,4,potential_loyalists,53
15112,1,1,1,hibernating,11
15114,4,3,3,potential_loyalists,43
15115,1,1,1,hibernating,11
15122,3,5,5,loyal_customers,35
15123,3,3,5,need_attention,33
15125,2,5,5,cant_loose,25
15127,2,1,2,hibernating,21
15128,3,1,2,about_to_sleep,31
15129,4,5,5,loyal_customers,45
15131,4,1,1,promising,41
15133,4,3,3,potential_loyalists,43
15134,4,3,1,potential_loyalists,43
15135,1,1,1,hibernating,11
15138,4,1,2,promising,41
15140,2,1,3,hibernating,21
15141,2,5,4,cant_loose,25
15142,3,4,4,loyal_customers,34
15143,3,1,2,about_to_sleep,31
15144,5,5,5,champions,55
15151,3,3,4,need_attention,33
15152,1,1,3,hibernating,11
15155,4,1,2,promising,41
15158,3,1,1,about_to_sleep,31
15159,4,4,5,loyal_customers,44
15160,5,3,2,potential_loyalists,53
15161,4,1,1,promising,41
15162,1,1,2,hibernating,11
15164,4,5,4,loyal_customers,45
15165,5,1,2,new_customers,51
15166,2,1,1,hibernating,21
15167,3,4,4,loyal_customers,34
15169,4,3,3,potential_loyalists,43
15170,3,1,1,about_to_sleep,31
15173,4,5,4,loyal_customers,45
15174,3,1,2,about_to_sleep,31
15176,1,1,3,hibernating,11
15177,3,1,3,about_to_sleep,31
15179,4,5,5,loyal_customers,45
15180,5,3,3,potential_loyalists,53
15181,3,3,3,need_attention,33
15182,4,5,5,loyal_customers,45
15184,4,3,2,potential_loyalists,43
15188,1,1,2,hibernating,11
15189,4,4,4,loyal_customers,44
15190,3,1,3,about_to_sleep,31
15192,5,3,3,potential_loyalists,53
15194,5,5,5,champions,55
15196,3,3,2,need_attention,33
15197,4,3,3,potential_loyalists,43
15198,3,3,2,need_attention,33
15199,5,5,4,champions,55
15200,2,1,3,hibernating,21
15202,3,3,5,need_attention,33
15203,4,5,5,loyal_customers,45
15207,3,3,3,need_attention,33
15208,3,1,1,about_to_sleep,31
15209,1,1,1,hibernating,11
15210,5,3,3,potential_loyalists,53
15211,5,1,2,new_customers,51
15212,5,1,1,new_customers,51
15215,4,4,4,loyal_customers,44
15216,1,1,2,hibernating,11
15217,1,1,2,hibernating,11
15218,4,5,5,loyal_customers,45
15219,1,1,2,hibernating,11
15221,5,4,4,champions,54
15222,2,5,5,cant_loose,25
15227,4,4,4,loyal_customers,44
15228,3,3,5,need_attention,33
15229,1,1,1,hibernating,11
15231,1,1,1,hibernating,11
15233,3,1,1,about_to_sleep,31
15235,5,5,3,champions,55
15240,5,5,5,champions,55
15241,3,3,4,need_attention,33
15242,3,1,2,about_to_sleep,31
15243,3,1,3,about_to_sleep,31
15244,1,1,2,hibernating,11
15245,3,4,4,loyal_customers,34
15246,1,1,2,hibernating,11
15248,3,3,4,need_attention,33
15249,3,4,5,loyal_customers,34
15250,1,1,1,hibernating,11
15251,3,5,5,loyal_customers,35
15252,3,3,4,need_attention,33
15253,3,3,4,need_attention,33
15255,4,5,5,loyal_customers,45
15256,1,1,1,hibernating,11
15257,3,1,2,about_to_sleep,31
15260,5,5,5,champions,55
15261,4,3,4,potential_loyalists,43
15262,4,3,1,potential_loyalists,43
15264,2,1,2,hibernating,21
15266,5,4,3,champions,54
15269,4,3,3,potential_loyalists,43
15270,4,5,5,loyal_customers,45
15271,5,5,5,champions,55
15273,1,1,1,hibernating,11
15276,4,3,3,potential_loyalists,43
15277,3,1,1,about_to_sleep,31
15279,4,4,4,loyal_customers,44
15281,5,5,5,champions,55
15282,1,1,2,hibernating,11
15283,4,3,1,potential_loyalists,43
15284,2,1,1,hibernating,21
15285,3,1,1,about_to_sleep,31
15287,5,3,2,potential_loyalists,53
15288,5,5,4,champions,55
15290,4,5,5,loyal_customers,45
15291,5,5,5,champions,55
15293,1,1,1,hibernating,11
15294,3,1,1,about_to_sleep,31
15295,1,1,1,hibernating,11
15296,3,5,5,loyal_customers,35
15298,5,5,5,champions,55
15299,5,5,5,champions,55
15301,5,5,5,champions,55
15302,1,1,2,hibernating,11
15304,5,3,1,potential_loyalists,53
15305,1,1,1,hibernating,11
15306,2,5,5,cant_loose,25
15310,2,1,4,hibernating,21
15311,5,5,5,champions,55
15312,4,5,4,loyal_customers,45
15314,3,3,2,need_attention,33
15317,1,1,1,hibernating,11
15321,2,5,5,cant_loose,25
15322,2,1,3,hibernating,21
15324,1,1,1,hibernating,11
15325,4,5,4,loyal_customers,45
15328,3,1,1,about_to_sleep,31
15329,5,5,4,champions,55
15332,5,5,5,champions,55
15336,3,1,1,about_to_sleep,31
15337,3,1,2,about_to_sleep,31
15338,1,1,2,hibernating,11
15339,3,4,4,loyal_customers,34
15340,1,1,1,hibernating,11
15341,2,1,2,hibernating,21
15346,3,3,2,need_attention,33
15347,5,4,4,champions,54
15350,5,3,3,potential_loyalists,53
15351,5,4,4,champions,54
15352,1,1,1,hibernating,11
15353,5,5,5,champions,55
15356,5,4,3,champions,54
15358,5,5,5,champions,55
15359,1,5,1,cant_loose,15
15363,5,3,3,potential_loyalists,53
15365,3,5,5,loyal_customers,35
15366,3,4,4,loyal_customers,34
15367,3,5,5,loyal_customers,35
15368,4,1,2,promising,41
15369,2,5,5,cant_loose,25
15370,3,1,4,about_to_sleep,31
15371,1,1,1,hibernating,11
15372,2,5,5,cant_loose,25
15373,5,5,4,champions,55
15374,1,1,1,hibernating,11
15375,1,1,1,hibernating,11
15377,4,4,4,loyal_customers,44
15379,4,1,4,promising,41
15380,5,5,4,champions,55
15381,3,3,4,need_attention,33
15382,5,5,5,champions,55
15384,4,3,4,potential_loyalists,43
15385,4,3,3,potential_loyalists,43
15387,2,1,2,hibernating,21
15389,4,4,5,loyal_customers,44
15390,4,3,4,potential_loyalists,43
15391,1,1,2,hibernating,11
15392,5,3,4,potential_loyalists,53
15394,4,5,5,loyal_customers,45
15396,1,1,3,hibernating,11
15400,3,3,3,need_attention,33
15402,4,4,4,loyal_customers,44
15404,5,1,2,new_customers,51
15405,1,1,2,hibernating,11
15409,1,1,1,hibernating,11
15418,3,3,2,need_attention,33
15420,3,5,3,loyal_customers,35
15421,4,5,5,loyal_customers,45
15422,5,4,4,champions,54
15424,2,1,1,hibernating,21
15425,4,4,4,loyal_customers,44
15426,5,4,4,champions,54
15428,4,3,3,potential_loyalists,43
15431,2,1,1,hibernating,21
15432,1,1,1,hibernating,11
15434,5,5,4,champions,55
15437,1,1,1,hibernating,11
15439,3,4,4,loyal_customers,34
15441,4,3,4,potential_loyalists,43
15443,2,5,4,cant_loose,25
15445,1,1,1,hibernating,11
15446,5,3,2,potential_loyalists,53
15448,1,1,2,hibernating,11
15451,3,3,1,need_attention,33
15452,4,3,4,potential_loyalists,43
15454,1,1,1,hibernating,11
15455,1,1,1,hibernating,11
15456,3,5,4,loyal_customers,35
15458,3,1,1,about_to_sleep,31
15459,3,3,1,need_attention,33
15462,2,1,2,hibernating,21
15465,5,5,5,champions,55
15466,4,3,4,potential_loyalists,43
15468,4,1,3,promising,41
15469,2,1,2,hibernating,21
15470,1,1,1,hibernating,11
15471,4,3,3,potential_loyalists,43
15473,2,1,2,hibernating,21
15474,1,1,1,hibernating,11
15476,4,4,5,loyal_customers,44
15477,1,1,2,hibernating,11
15478,1,1,3,hibernating,11
15479,1,1,1,hibernating,11
15481,3,1,4,about_to_sleep,31
15482,4,5,5,loyal_customers,45
15483,4,5,3,loyal_customers,45
15485,5,4,5,champions,54
15486,2,1,1,hibernating,21
15487,1,1,1,hibernating,11
15489,4,4,4,loyal_customers,44
15490,3,1,1,about_to_sleep,31
15493,4,4,5,loyal_customers,44
15495,5,1,1,new_customers,51
15496,1,1,1,hibernating,11
15497,4,5,5,loyal_customers,45
15498,5,5,5,champions,55
15499,1,1,1,hibernating,11
15501,3,3,2,need_attention,33
15502,5,4,5,champions,54
15503,1,1,1,hibernating,11
15506,4,3,4,potential_loyalists,43
15509,4,1,1,promising,41
15512,4,3,1,potential_loyalists,43
15513,5,5,5,champions,55
15514,5,5,5,champions,55
15515,4,1,1,promising,41
15518,5,5,5,champions,55
15519,4,3,2,potential_loyalists,43
15521,4,5,5,loyal_customers,45
15523,4,5,5,loyal_customers,45
15524,1,1,1,hibernating,11
15525,5,3,2,potential_loyalists,53
15527,4,5,5,loyal_customers,45
15529,5,3,4,potential_loyalists,53
15530,2,1,2,hibernating,21
15532,5,5,5,champions,55
15534,1,1,1,hibernating,11
15535,3,3,3,need_attention,33
15536,3,1,2,about_to_sleep,31
15538,2,5,5,cant_loose,25
15540,5,1,1,new_customers,51
15543,2,1,1,hibernating,21
15544,5,5,5,champions,55
15545,5,1,1,new_customers,51
15547,5,5,5,champions,55
15548,1,1,1,hibernating,11
15549,3,4,3,loyal_customers,34
15550,5,5,4,champions,55
15551,4,5,4,loyal_customers,45
15552,1,1,1,hibernating,11
15555,5,5,5,champions,55
15558,1,1,1,hibernating,11
15559,1,1,4,hibernating,11
15560,4,3,1,potential_loyalists,43
15561,4,4,4,loyal_customers,44
15562,3,3,3,need_attention,33
15566,4,3,1,potential_loyalists,43
15569,4,4,5,loyal_customers,44
15570,5,5,5,champions,55
15571,4,5,5,loyal_customers,45
15572,4,3,4,potential_loyalists,43
15574,5,3,3,potential_loyalists,53
15575,1,1,1,hibernating,11
15579,4,3,3,potential_loyalists,43
15580,5,5,4,champions,55
15581,5,5,5,champions,55
15583,5,1,1,new_customers,51
15584,4,3,3,potential_loyalists,43
15587,4,3,3,potential_loyalists,43
15588,1,1,3,hibernating,11
15590,4,4,4,loyal_customers,44
15595,2,1,2,hibernating,21
15596,5,4,4,champions,54
15597,1,1,1,hibernating,11
15598,3,1,2,about_to_sleep,31
15599,2,1,2,hibernating,21
15600,3,4,4,loyal_customers,34
15601,5,5,5,champions,55
15602,5,5,4,champions,55
15603,1,1,1,hibernating,11
15605,5,4,3,champions,54
15606,4,5,5,loyal_customers,45
15607,1,5,4,cant_loose,15
15608,3,1,3,about_to_sleep,31
15611,4,5,4,loyal_customers,45
15613,1,1,2,hibernating,11
15615,4,5,5,loyal_customers,45
15616,2,1,2,hibernating,21
15617,4,3,3,potential_loyalists,43
15620,3,1,2,about_to_sleep,31
15622,3,5,5,loyal_customers,35
15623,4,5,4,loyal_customers,45
15625,5,4,4,champions,54
15626,3,1,2,about_to_sleep,31
15628,5,5,5,champions,55
15630,1,1,2,hibernating,11
15631,1,1,3,hibernating,11
15633,2,5,5,cant_loose,25
15634,4,1,2,promising,41
15635,4,1,1,promising,41
15637,3,4,3,loyal_customers,34
15638,5,5,5,champions,55
15640,5,5,5,champions,55
15641,4,5,5,loyal_customers,45
15642,1,1,1,hibernating,11
15645,3,3,2,need_attention,33
15646,5,3,3,potential_loyalists,53
15647,3,1,1,about_to_sleep,31
15649,5,3,4,potential_loyalists,53
15651,3,3,3,need_attention,33
15652,4,4,4,loyal_customers,44
15658,5,4,4,champions,54
15659,4,3,1,potential_loyalists,43
15660,5,5,4,champions,55
15661,5,5,3,champions,55
15665,3,3,4,need_attention,33
15670,1,1,1,hibernating,11
15672,1,1,1,hibernating,11
15674,3,5,5,loyal_customers,35
15675,3,1,1,about_to_sleep,31
15677,3,3,3,need_attention,33
15678,4,3,4,potential_loyalists,43
15680,5,5,5,champions,55
15681,5,5,4,champions,55
15683,2,1,2,hibernating,21
15685,2,1,1,hibernating,21
15686,3,1,1,about_to_sleep,31
15688,3,1,1,about_to_sleep,31
15689,1,1,2,hibernating,11
15691,4,3,2,potential_loyalists,43
15693,1,1,1,hibernating,11
15694,5,5,5,champions,55
15696,3,4,4,loyal_customers,34
15697,1,1,1,hibernating,11
15698,1,1,1,hibernating,11
15708,5,3,4,potential_loyalists,53
15709,1,1,1,hibernating,11
15710,3,1,3,about_to_sleep,31
15712,5,5,5,champions,55
15713,5,3,3,potential_loyalists,53
15716,5,5,4,champions,55
15717,3,4,2,loyal_customers,34
15718,2,1,2,hibernating,21
15719,4,5,5,loyal_customers,45
15720,1,1,1,hibernating,11
15722,2,5,5,cant_loose,25
15723,3,3,3,need_attention,33
15724,4,1,1,promising,41
15726,4,1,2,promising,41
15727,4,5,5,loyal_customers,45
15728,5,3,3,potential_loyalists,53
15729,4,3,1,potential_loyalists,43
15730,4,3,3,potential_loyalists,43
15731,1,1,1,hibernating,11
15732,5,5,4,champions,55
15735,3,1,2,about_to_sleep,31
15736,3,3,4,need_attention,33
15738,5,5,5,champions,55
15742,1,1,1,hibernating,11
15747,5,5,4,champions,55
15750,5,5,5,champions,55
15751,2,5,4,cant_loose,25
15752,5,3,4,potential_loyalists,53
15754,2,5,5,cant_loose,25
15755,5,5,5,champions,55
15757,4,4,5,loyal_customers,44
15761,2,1,1,hibernating,21
15764,3,3,4,need_attention,33
15765,1,1,2,hibernating,11
15768,2,5,5,cant_loose,25
15769,5,5,5,champions,55
15770,1,1,2,hibernating,11
15772,3,1,2,about_to_sleep,31
15773,3,1,1,about_to_sleep,31
15774,3,4,4,loyal_customers,34
15775,1,1,1,hibernating,11
15777,4,3,3,potential_loyalists,43
15778,3,1,2,about_to_sleep,31
15782,3,1,4,about_to_sleep,31
15785,5,5,5,champions,55
15786,3,3,5,need_attention,33
15788,2,1,1,hibernating,21
15789,3,4,4,loyal_customers,34
15792,4,3,3,potential_loyalists,43
15793,5,4,4,champions,54
15795,3,5,4,loyal_customers,35
15796,5,5,5,champions,55
15799,3,1,3,about_to_sleep,31
15805,4,5,5,loyal_customers,45
15807,3,3,3,need_attention,33
15808,5,5,5,champions,55
15810,4,4,4,loyal_customers,44
15811,5,3,4,potential_loyalists,53
15812,3,5,5,loyal_customers,35
15814,4,3,3,potential_loyalists,43
15817,3,3,5,need_attention,33
15818,1,1,2,hibernating,11
15819,3,5,4,loyal_customers,35
15823,5,3,5,potential_loyalists,53
15826,1,1,3,hibernating,11
15827,5,5,4,champions,55
15828,5,1,4,new_customers,51
15833,1,1,1,hibernating,11
15834,5,3,4,potential_loyalists,53
15837,2,1,2,hibernating,21
15838,5,5,5,champions,55
15841,4,4,4,loyal_customers,44
15842,4,3,3,potential_loyalists,43
15846,4,1,1,promising,41
15847,3,3,2,need_attention,33
15848,1,1,1,hibernating,11
15850,5,4,3,champions,54
15851,2,1,1,hibernating,21
15852,2,1,1,hibernating,21
15854,5,5,5,champions,55
15855,2,1,2,hibernating,21
15856,5,5,5,champions,55
15857,3,1,2,about_to_sleep,31
15858,5,5,5,champions,55
15859,3,1,2,about_to_sleep,31
15860,5,5,4,champions,55
15862,5,5,4,champions,55
15864,4,1,1,promising,41
15865,3,3,4,need_attention,33
15867,5,5,5,champions,55
15868,1,1,1,hibernating,11
15869,1,1,1,hibernating,11
15870,4,3,3,potential_loyalists,43
15871,2,1,1,hibernating,21
15872,5,3,2,potential_loyalists,53
15874,4,5,5,loyal_customers,45
15875,1,1,1,hibernating,11
15876,3,3,4,need_attention,33
15879,3,4,4,loyal_customers,34
15880,5,1,2,new_customers,51
15882,5,5,3,champions,55
15884,3,3,1,need_attention,33
15885,4,5,4,loyal_customers,45
15886,3,3,3,need_attention,33
15887,3,3,4,need_attention,33
15888,4,3,2,potential_loyalists,43
15889,5,5,4,champions,55
15890,4,4,3,loyal_customers,44
15892,1,1,1,hibernating,11
15893,2,1,2,hibernating,21
15894,5,1,1,new_customers,51
15898,5,5,5,champions,55
15899,5,1,1,new_customers,51
15900,3,3,3,need_attention,33
15902,4,1,1,promising,41
15903,5,4,5,champions,54
15905,1,1,1,hibernating,11
15906,5,3,3,potential_loyalists,53
15910,4,5,4,loyal_customers,45
15911,1,5,4,cant_loose,15
15912,2,5,3,cant_loose,25
15913,2,1,1,hibernating,21
15914,5,3,1,potential_loyalists,53
15915,3,1,2,about_to_sleep,31
15916,5,5,4,champions,55
15918,1,1,1,hibernating,11
15919,5,1,2,new_customers,51
15920,3,4,2,loyal_customers,34
15921,4,3,2,potential_loyalists,43
15922,5,1,2,new_customers,51
15923,5,1,1,new_customers,51
15924,1,1,1,hibernating,11
15926,1,1,1,hibernating,11
15927,1,1,1,hibernating,11
15928,1,1,2,hibernating,11
15929,1,1,3,hibernating,11
15931,3,1,1,about_to_sleep,31
15934,3,3,5,need_attention,33
15936,5,3,2,potential_loyalists,53
15939,5,1,5,new_customers,51
15941,1,1,2,hibernating,11
15944,4,3,4,potential_loyalists,43
15945,5,4,3,champions,54
15948,3,1,3,about_to_sleep,31
15950,5,5,5,champions,55
15951,4,1,2,promising,41
15953,5,5,4,champions,55
15954,1,1,1,hibernating,11
15955,5,5,5,champions,55
15957,3,3,2,need_attention,33
15958,3,3,2,need_attention,33
15960,5,4,2,champions,54
15961,5,1,2,new_customers,51
15962,2,1,2,hibernating,21
15964,1,2,2,hibernating,12
15965,5,5,5,champions,55
15966,2,2,2,hibernating,22
15967,5,5,5,champions,55
15968,4,2,2,potential_loyalists,42
15969,3,3,2,need_attention,33
15970,1,2,3,hibernating,12
15971,4,5,4,loyal_customers,45
15973,5,3,3,potential_loyalists,53
15976,3,4,4,loyal_customers,34
15978,3,3,5,need_attention,33
15979,1,2,2,hibernating,12
15981,3,5,5,loyal_customers,35
15982,1,2,2,hibernating,12
15983,5,5,5,champions,55
15984,5,5,5,champions,55
15986,4,2,1,potential_loyalists,42
15987,5,3,1,potential_loyalists,53
15989,5,3,2,potential_loyalists,53
15991,2,2,1,hibernating,22
15992,4,3,3,potential_loyalists,43
15994,3,3,3,need_attention,33
15995,3,2,3,about_to_sleep,32
15996,5,3,3,potential_loyalists,53
15998,4,5,5,loyal_customers,45
15999,1,2,1,hibernating,12
16001,4,2,3,potential_loyalists,42
16002,1,2,1,hibernating,12
16003,4,4,5,loyal_customers,44
16005,5,5,4,champions,55
16006,4,2,1,potential_loyalists,42
16007,4,3,4,potential_loyalists,43
16008,4,5,5,loyal_customers,45
16010,5,5,4,champions,55
16011,5,5,5,champions,55
16012,3,3,4,need_attention,33
16013,5,5,5,champions,55
16014,3,3,2,need_attention,33
16016,5,4,4,champions,54
16017,3,4,4,loyal_customers,34
16018,4,3,2,potential_loyalists,43
16019,4,5,5,loyal_customers,45
16021,4,3,3,potential_loyalists,43
16024,3,3,1,need_attention,33
16027,2,5,4,cant_loose,25
16028,1,2,1,hibernating,12
16029,5,5,5,champions,55
16032,2,5,4,cant_loose,25
16033,5,5,4,champions,55
16034,4,3,2,potential_loyalists,43
16035,1,2,1,hibernating,12
16036,3,3,4,need_attention,33
16039,3,3,2,need_attention,33
16040,3,4,4,loyal_customers,34
16042,5,3,4,potential_loyalists,53
16043,5,4,4,champions,54
16044,3,2,2,about_to_sleep,32
16045,3,4,4,loyal_customers,34
16046,1,2,1,hibernating,12
16047,1,2,1,hibernating,12
16048,5,4,3,champions,54
16049,5,3,3,potential_loyalists,53
16050,4,3,1,potential_loyalists,43
16051,1,2,1,hibernating,12
16053,3,4,4,loyal_customers,34
16054,3,3,4,need_attention,33
16058,3,2,1,about_to_sleep,32
16059,5,5,4,champions,55
16060,4,3,3,potential_loyalists,43
16061,3,2,1,about_to_sleep,32
16062,5,4,4,champions,54
16064,1,2,1,hibernating,12
16065,5,5,4,champions,55
16068,1,2,1,hibernating,12
16069,3,2,2,about_to_sleep,32
16072,3,3,5,need_attention,33
16074,4,2,2,potential_loyalists,42
16077,1,2,5,hibernating,12
16078,1,2,2,hibernating,12
16080,4,3,2,potential_loyalists,43
16081,5,4,4,champions,54
16082,1,2,1,hibernating,12
16083,4,3,4,potential_loyalists,43
16085,4,5,4,loyal_customers,45
16086,5,5,4,champions,55
16087,4,4,4,loyal_customers,44
16089,4,3,2,potential_loyalists,43
16090,1,2,1,hibernating,12
16094,5,5,5,champions,55
16095,2,2,2,hibernating,22
16096,3,3,4,need_attention,33
16098,5,5,5,champions,55
16099,3,4,3,loyal_customers,34
16100,2,2,3,hibernating,22
16101,3,3,4,need_attention,33
16103,4,5,5,loyal_customers,45
16104,3,5,5,loyal_customers,35
16108,3,3,4,need_attention,33
16109,1,2,2,hibernating,12
16110,2,2,2,hibernating,22
16111,3,2,3,about_to_sleep,32
16115,4,4,3,loyal_customers,44
16117,3,3,2,need_attention,33
16118,1,2,5,hibernating,12
16119,4,5,4,loyal_customers,45
16120,3,3,4,need_attention,33
16121,4,3,3,potential_loyalists,43
16122,5,3,2,potential_loyalists,53
16124,3,3,4,need_attention,33
16125,5,5,5,champions,55
16126,5,5,5,champions,55
16127,1,2,1,hibernating,12
16128,4,5,4,loyal_customers,45
16129,3,3,4,need_attention,33
16130,3,4,3,loyal_customers,34
16131,5,5,5,champions,55
16133,5,5,5,champions,55
16134,3,3,4,need_attention,33
16135,1,2,2,hibernating,12
16136,1,2,1,hibernating,12
16137,1,2,2,hibernating,12
16138,5,3,3,potential_loyalists,53
16140,5,3,3,potential_loyalists,53
16141,3,2,2,about_to_sleep,32
16143,5,5,5,champions,55
16145,4,5,5,loyal_customers,45
16146,2,2,1,hibernating,22
16147,4,4,4,loyal_customers,44
16148,2,2,2,hibernating,22
16149,3,2,1,about_to_sleep,32
16150,5,5,5,champions,55
16153,3,5,5,loyal_customers,35
16155,4,4,3,loyal_customers,44
16156,4,5,5,loyal_customers,45
16158,2,5,3,cant_loose,25
16161,5,5,5,champions,55
16163,5,4,4,champions,54
16165,2,2,1,hibernating,22
16166,3,3,2,need_attention,33
16167,3,4,4,loyal_customers,34
16168,5,5,5,champions,55
16170,4,5,5,loyal_customers,45
16176,3,4,4,loyal_customers,34
16177,2,5,4,cant_loose,25
16178,3,2,2,about_to_sleep,32
16183,4,3,3,potential_loyalists,43
16185,1,2,1,hibernating,12
16186,5,5,5,champions,55
16188,3,2,1,about_to_sleep,32
16190,4,5,5,loyal_customers,45
16191,5,5,5,champions,55
16192,1,2,2,hibernating,12
16193,3,2,2,about_to_sleep,32
16194,5,2,2,potential_loyalists,52
16195,1,2,2,hibernating,12
16196,2,2,1,hibernating,22
16197,2,5,4,cant_loose,25
16198,2,2,3,hibernating,22
16199,4,5,3,loyal_customers,45
16200,4,5,5,loyal_customers,45
16201,3,2,1,about_to_sleep,32
16202,3,5,4,loyal_customers,35
16203,5,3,3,potential_loyalists,53
16204,4,3,3,potential_loyalists,43
16205,4,3,4,potential_loyalists,43
16206,4,5,4,loyal_customers,45
16208,4,5,5,loyal_customers,45
16209,4,4,4,loyal_customers,44
16210,5,5,5,champions,55
16211,3,3,3,need_attention,33
16214,3,2,3,about_to_sleep,32
16218,5,5,4,champions,55
16219,2,2,1,hibernating,22
16221,5,5,4,champions,55
16222,1,2,2,hibernating,12
16223,5,3,4,potential_loyalists,53
16224,4,2,2,potential_loyalists,42
16225,3,5,4,loyal_customers,35
16226,5,3,2,potential_loyalists,53
16228,4,3,3,potential_loyalists,43
16229,4,4,4,loyal_customers,44
16231,5,4,4,champions,54
16232,3,3,4,need_attention,33
16233,5,5,4,champions,55
16235,5,4,4,champions,54
16237,2,2,1,hibernating,22
16238,3,2,1,about_to_sleep,32
16239,4,4,4,loyal_customers,44
16241,5,4,4,champions,54
16242,4,5,5,loyal_customers,45
16244,5,2,4,potential_loyalists,52
16250,5,3,2,potential_loyalists,53
16251,2,2,1,hibernating,22
16252,4,2,2,potential_loyalists,42
16253,3,4,5,loyal_customers,34
16254,5,3,3,potential_loyalists,53
16255,5,5,5,champions,55
16258,4,5,5,loyal_customers,45
16259,3,3,2,need_attention,33
16261,4,3,2,potential_loyalists,43
16262,5,2,3,potential_loyalists,52
16263,3,2,2,about_to_sleep,32
16265,4,3,4,potential_loyalists,43
16266,3,5,3,loyal_customers,35
16267,1,2,1,hibernating,12
16269,2,2,3,hibernating,22
16274,5,2,2,potential_loyalists,52
16277,1,2,1,hibernating,12
16279,4,5,5,loyal_customers,45
16280,1,2,1,hibernating,12
16281,3,3,4,need_attention,33
16283,3,3,5,need_attention,33
16284,4,2,1,potential_loyalists,42
16285,1,2,1,hibernating,12
16287,5,4,3,champions,54
16288,2,2,1,hibernating,22
16289,2,2,1,hibernating,22
16291,1,2,1,hibernating,12
16292,4,4,3,loyal_customers,44
16293,5,5,5,champions,55
16294,2,2,1,hibernating,22
16298,4,4,2,loyal_customers,44
16299,2,2,1,hibernating,22
16300,3,3,4,need_attention,33
16301,1,2,1,hibernating,12
16303,4,4,5,loyal_customers,44
16304,1,2,2,hibernating,12
16306,5,3,3,potential_loyalists,53
16307,3,3,4,need_attention,33
16308,3,3,5,need_attention,33
16310,3,3,2,need_attention,33
16312,3,2,1,about_to_sleep,32
16314,4,3,4,potential_loyalists,43
16315,2,2,1,hibernating,22
16316,4,4,5,loyal_customers,44
16323,1,2,1,hibernating,12
