Customer ID,Recency_Score,Frequency_Score,Monetary_Score,Segment,RFM_Score
14904,5,3,4,potential_loyalists,53
14907,5,5,5,champions,55
14908,2,1,2,hibernating,21
14910,5,4,2,champions,54
14911,5,5,5,champions,55
14912,4,3,3,potential_loyalists,43
14913,3,4,4,loyal_customers,34
14916,3,4,4,loyal_customers,34
14921,4,3,4,potential_loyalists,43
14923,3,1,3,about_to_sleep,31
14924,1,1,2,hibernating,11
14929,4,1,1,promising,41
14931,5,4,4,champions,54
14932,1,1,2,hibernating,11
14935,1,1,4,hibernating,11
14936,3,5,5,loyal_customers,35
14937,3,3,4,need_attention,33
14944,4,5,5,loyal_customers,45
14946,4,1,1,promising,41
14948,4,5,4,loyal_customers,45
14950,4,1,2,promising,41
14951,2,1,2,hibernating,21
14952,3,5,5,loyal_customers,35
14953,4,1,2,promising,41
14954,5,1,2,new_customers,51
14957,1,1,1,hibernating,11
14959,3,4,3,loyal_customers,34
14960,5,3,1,potential_loyalists,53
14961,5,5,5,champions,55
14962,1,1,1,hibernating,11
14963,5,4,4,champions,54
14964,1,1,1,hibernating,11
14966,4,1,1,promising,41
14967,3,1,2,about_to_sleep,31
14968,4,1,1,promising,41
14970,3,4,4,loyal_customers,34
14971,3,3,4,need_attention,33
14972,2,1,1,hibernating,21
14974,3,1,1,about_to_sleep,31
14975,3,1,2,about_to_sleep,31
14976,3,5,3,loyal_customers,35
14981,1,1,1,hibernating,11
14984,4,3,1,potential_loyalists,43
14987,4,3,2,potential_loyalists,43
14988,1,1,2,hibernating,11
14995,3,3,1,need_attention,33
14997,3,3,3,need_attention,33
15000,3,1,3,about_to_sleep,31
15004,2,1,4,hibernating,21
15005,4,5,5,loyal_customers,45
15006,3,1,3,about_to_sleep,31
15007,2,1,1,hibernating,21
15009,5,3,4,potential_loyalists,53
15010,3,1,2,about_to_sleep,31
15012,3,3,2,need_attention,33
15014,3,3,2,need_attention,33
15016,2,1,1,hibernating,21
15017,3,1,1,about_to_sleep,31
15018,3,3,3,need_attention,33
15019,1,1,2,hibernating,11
15021,5,5,4,champions,55
15022,5,4,3,champions,54
15023,5,5,5,champions,55
15024,5,5,4,champions,55
15025,3,1,2,about_to_sleep,31
15027,4,4,4,loyal_customers,44
15028,5,4,3,champions,54
15030,3,3,3,need_attention,33
15031,5,4,3,champions,54
15033,5,5,5,champions,55
15034,4,5,5,loyal_customers,45
15035,2,1,2,hibernating,21
15038,3,5,3,loyal_customers,35
15039,5,5,5,champions,55
15041,2,1,1,hibernating,21
15042,1,1,1,hibernating,11
15043,4,1,3,promising,41
15044,4,5,5,loyal_customers,45
15046,5,5,5,champions,55
15047,1,1,2,hibernating,11
15048,3,4,2,loyal_customers,34
15049,1,1,1,hibernating,11
15050,4,3,4,potential_loyalists,43
15051,4,3,4,potential_loyalists,43
15052,1,1,1,hibernating,11
15053,5,3,3,potential_loyalists,53
15054,5,3,2,potential_loyalists,53
15058,4,5,5,loyal_customers,45
15059,3,5,4,loyal_customers,35
15060,5,4,2,champions,54
15061,5,5,5,champions,55
15062,3,4,4,loyal_customers,34
15063,1,1,2,hibernating,11
15065,3,4,5,loyal_customers,34
15066,3,1,3,about_to_sleep,31
15068,3,3,3,need_attention,33
15069,2,1,4,hibernating,21
15070,1,1,1,hibernating,11
15073,5,3,4,potential_loyalists,53
15074,2,1,3,hibernating,21
15075,2,1,3,hibernating,21
15076,2,1,3,hibernating,21
15078,5,5,5,champions,55
15081,4,4,3,loyal_customers,44
15083,1,1,1,hibernating,11
15087,1,1,2,hibernating,11
15088,4,3,4,potential_loyalists,43
15089,5,5,5,champions,55
15090,1,1,2,hibernating,11
15091,3,1,2,about_to_sleep,31
15093,4,5,5,loyal_customers,45
15096,3,1,1,about_to_sleep,31
15097,5,1,1,new_customers,51
15099,2,1,2,hibernating,21
15101,5,3,2,potential_loyalists,53
15103,4,3,3,potential_loyalists,43
15105,4,5,5,loyal_customers,45
15106,4,4,4,loyal_customers,44
15107,1,5,2,cant_loose,15
15109,1,1,2,hibernating,11
15110,4,4,4,loyal_customers,44
15111,4,3,4,potential_loyalists,43
15113,5,3,5,potential_loyalists,53
15114,4,5,5,loyal_customers,45
15115,4,1,2,promising,41
15116,4,4,4,loyal_customers,44
15117,4,4,4,loyal_customers,44
15118,2,1,1,hibernating,21
15119,1,1,2,hibernating,11
15120,2,1,2,hibernating,21
15121,3,3,2,need_attention,33
15123,5,3,5,potential_loyalists,53
15124,4,3,1,potential_loyalists,43
15125,4,5,5,loyal_customers,45
15127,3,1,2,about_to_sleep,31
15128,3,4,4,loyal_customers,34
15129,3,5,5,loyal_customers,35
15130,2,1,2,hibernating,21
15132,4,4,4,loyal_customers,44
15134,4,5,4,loyal_customers,45
15135,1,1,1,hibernating,11
15136,5,4,4,champions,54
15140,3,5,5,loyal_customers,35
15142,3,1,3,about_to_sleep,31
15143,1,1,2,hibernating,11
15144,5,5,5,champions,55
15145,5,4,4,champions,54
15147,1,1,3,hibernating,11
15148,5,1,2,new_customers,51
15149,2,1,3,hibernating,21
15150,4,5,5,loyal_customers,45
15152,5,5,5,champions,55
15153,4,1,2,promising,41
15154,2,1,2,hibernating,21
15156,5,3,4,potential_loyalists,53
15157,5,3,4,potential_loyalists,53
15158,3,1,2,about_to_sleep,31
15159,5,5,5,champions,55
15160,1,1,1,hibernating,11
15163,4,3,2,potential_loyalists,43
15164,3,3,3,need_attention,33
15165,1,1,2,hibernating,11
15167,1,1,1,hibernating,11
15168,4,1,1,promising,41
15171,1,1,4,hibernating,11
15172,5,4,4,champions,54
15174,1,1,1,hibernating,11
15175,3,1,1,about_to_sleep,31
15178,1,1,1,hibernating,11
15179,4,4,5,loyal_customers,44
15180,1,1,1,hibernating,11
15181,3,3,3,need_attention,33
15184,4,3,2,potential_loyalists,43
15185,3,1,2,about_to_sleep,31
15186,4,3,2,potential_loyalists,43
15187,5,5,5,champions,55
15189,5,5,5,champions,55
15193,3,1,3,about_to_sleep,31
15194,5,5,5,champions,55
15195,5,1,5,new_customers,51
15197,5,3,4,potential_loyalists,53
15199,3,4,4,loyal_customers,34
15203,4,5,4,loyal_customers,45
15204,1,1,2,hibernating,11
15206,5,4,2,champions,54
15208,5,4,3,champions,54
15210,1,1,2,hibernating,11
15211,3,3,3,need_attention,33
15212,1,1,1,hibernating,11
15214,5,5,4,champions,55
15215,3,3,3,need_attention,33
15216,2,1,1,hibernating,21
15218,5,5,5,champions,55
15219,2,1,2,hibernating,21
15220,3,5,4,loyal_customers,35
15221,1,1,2,hibernating,11
15222,1,1,3,hibernating,11
15225,1,1,2,hibernating,11
15226,1,1,1,hibernating,11
15227,3,4,4,loyal_customers,34
15228,3,4,5,loyal_customers,34
15234,1,1,1,hibernating,11
15235,1,5,5,cant_loose,15
15236,1,1,2,hibernating,11
15237,5,4,4,champions,54
15238,4,3,4,potential_loyalists,43
15239,5,3,3,potential_loyalists,53
15240,3,4,4,loyal_customers,34
15241,3,5,4,loyal_customers,35
15243,2,1,2,hibernating,21
15244,3,3,3,need_attention,33
15247,2,1,2,hibernating,21
15249,4,5,5,loyal_customers,45
15251,5,5,5,champions,55
15252,3,3,3,need_attention,33
15253,4,4,3,loyal_customers,44
15254,2,1,2,hibernating,21
15255,3,1,3,about_to_sleep,31
15256,2,1,1,hibernating,21
15257,1,1,2,hibernating,11
15260,2,5,4,cant_loose,25
15261,2,1,2,hibernating,21
15262,1,1,1,hibernating,11
15263,2,1,1,hibernating,21
15264,3,1,2,about_to_sleep,31
15266,1,1,1,hibernating,11
15267,4,4,4,loyal_customers,44
15269,4,1,2,promising,41
15270,4,5,5,loyal_customers,45
15271,5,5,5,champions,55
15272,3,3,3,need_attention,33
15274,5,3,3,potential_loyalists,53
15275,3,1,3,about_to_sleep,31
15276,3,1,1,about_to_sleep,31
15277,3,1,2,about_to_sleep,31
15279,1,1,2,hibernating,11
15280,2,1,1,hibernating,21
15281,3,5,5,loyal_customers,35
15286,3,1,1,about_to_sleep,31
15287,4,3,2,potential_loyalists,43
15288,3,4,5,loyal_customers,34
15289,4,3,3,potential_loyalists,43
15290,5,5,5,champions,55
15291,4,5,5,loyal_customers,45
15292,1,1,1,hibernating,11
15296,3,5,5,loyal_customers,35
15297,5,3,3,potential_loyalists,53
15298,5,5,5,champions,55
15299,3,5,5,loyal_customers,35
15300,3,1,3,about_to_sleep,31
15301,3,5,5,loyal_customers,35
15303,1,1,3,hibernating,11
15304,3,5,3,loyal_customers,35
15306,3,3,4,need_attention,33
15307,2,1,1,hibernating,21
15308,1,1,2,hibernating,11
15311,5,5,5,champions,55
15313,2,1,1,hibernating,21
15314,1,1,2,hibernating,11
15315,3,3,3,need_attention,33
15316,1,1,1,hibernating,11
15318,5,1,2,new_customers,51
15319,1,1,1,hibernating,11
15320,3,1,2,about_to_sleep,31
15321,3,3,5,need_attention,33
15322,2,1,3,hibernating,21
15325,2,1,1,hibernating,21
15326,1,1,2,hibernating,11
15327,3,1,1,about_to_sleep,31
15329,3,3,4,need_attention,33
15330,4,3,3,potential_loyalists,43
15333,1,1,4,hibernating,11
15335,3,1,1,about_to_sleep,31
15339,3,3,3,need_attention,33
15341,2,1,4,hibernating,21
15342,2,1,2,hibernating,21
15343,2,1,2,hibernating,21
15344,5,3,3,potential_loyalists,53
15345,3,1,2,about_to_sleep,31
15346,1,1,2,hibernating,11
15347,1,1,1,hibernating,11
15348,2,1,1,hibernating,21
15350,1,1,1,hibernating,11
15351,5,5,4,champions,55
15355,4,3,2,potential_loyalists,43
15356,4,5,5,loyal_customers,45
15358,5,5,5,champions,55
15360,3,1,2,about_to_sleep,31
15361,1,1,2,hibernating,11
15363,1,1,2,hibernating,11
15365,4,5,5,loyal_customers,45
15367,3,4,4,loyal_customers,34
15368,4,1,2,promising,41
15370,3,5,5,loyal_customers,35
15372,2,1,4,hibernating,21
15373,5,5,5,champions,55
15374,2,1,1,hibernating,21
15376,3,3,4,need_attention,33
15379,2,5,5,cant_loose,25
15380,5,4,4,champions,54
15382,4,5,5,loyal_customers,45
15385,3,1,2,about_to_sleep,31
15386,1,1,2,hibernating,11
15388,1,1,1,hibernating,11
15389,2,1,3,hibernating,21
15392,5,4,4,champions,54
15393,4,3,1,potential_loyalists,43
15394,5,4,5,champions,54
15395,1,1,1,hibernating,11
15396,2,1,2,hibernating,21
15397,1,1,1,hibernating,11
15398,4,3,4,potential_loyalists,43
15399,5,3,3,potential_loyalists,53
15405,1,1,2,hibernating,11
15406,4,3,3,potential_loyalists,43
15407,3,4,4,loyal_customers,34
15408,1,1,2,hibernating,11
15410,2,5,5,cant_loose,25
15411,4,4,4,loyal_customers,44
15412,2,1,1,hibernating,21
15414,5,3,3,potential_loyalists,53
15415,1,1,3,hibernating,11
15416,3,4,5,loyal_customers,34
15417,2,1,3,hibernating,21
15419,4,1,1,promising,41
15421,3,4,4,loyal_customers,34
15423,3,1,1,about_to_sleep,31
15426,4,4,4,loyal_customers,44
15427,3,3,4,need_attention,33
15428,4,1,1,promising,41
15429,4,3,2,potential_loyalists,43
15432,4,1,1,promising,41
15434,5,4,4,champions,54
15435,4,1,1,promising,41
15436,5,3,4,potential_loyalists,53
15437,1,1,1,hibernating,11
15438,2,1,1,hibernating,21
15440,3,3,2,need_attention,33
15442,1,1,3,hibernating,11
15443,5,5,5,champions,55
15444,5,3,4,potential_loyalists,53
15445,1,1,1,hibernating,11
15447,1,1,1,hibernating,11
15448,1,1,3,hibernating,11
15449,4,3,4,potential_loyalists,43
15450,4,1,2,promising,41
15452,4,3,3,potential_loyalists,43
15453,5,5,4,champions,55
15454,1,1,1,hibernating,11
15457,1,1,1,hibernating,11
15458,4,1,1,promising,41
15460,1,1,1,hibernating,11
15463,4,1,1,promising,41
15464,1,1,4,hibernating,11
15465,4,5,5,loyal_customers,45
15466,2,1,2,hibernating,21
15467,5,3,3,potential_loyalists,53
15468,3,3,2,need_attention,33
15469,3,3,3,need_attention,33
15471,5,1,2,new_customers,51
15472,2,1,2,hibernating,21
15473,4,5,4,loyal_customers,45
15475,2,1,2,hibernating,21
15478,3,3,4,need_attention,33
15480,2,1,3,hibernating,21
15482,4,5,5,loyal_customers,45
15484,5,4,5,champions,54
15485,4,3,5,potential_loyalists,43
15488,2,1,1,hibernating,21
15489,4,3,4,potential_loyalists,43
15491,2,5,5,cant_loose,25
15492,4,3,3,potential_loyalists,43
15493,4,4,4,loyal_customers,44
15494,4,3,4,potential_loyalists,43
15497,4,3,4,potential_loyalists,43
15498,5,5,5,champions,55
15500,5,4,4,champions,54
15502,4,5,5,loyal_customers,45
15503,1,1,1,hibernating,11
15504,2,1,1,hibernating,21
15505,3,4,5,loyal_customers,34
15506,4,3,4,potential_loyalists,43
15507,2,1,3,hibernating,21
15508,1,5,4,cant_loose,15
15510,1,1,1,hibernating,11
15511,5,4,3,champions,54
15513,3,5,5,loyal_customers,35
15514,5,5,5,champions,55
15516,3,3,1,need_attention,33
15517,1,1,2,hibernating,11
15518,3,5,4,loyal_customers,35
15520,5,1,2,new_customers,51
15521,3,5,5,loyal_customers,35
15522,4,3,2,potential_loyalists,43
15523,2,1,2,hibernating,21
15524,4,1,2,promising,41
15525,5,3,3,potential_loyalists,53
15526,3,3,1,need_attention,33
15527,4,5,5,loyal_customers,45
15528,1,1,1,hibernating,11
15529,4,5,5,loyal_customers,45
15530,4,4,4,loyal_customers,44
15531,5,3,4,potential_loyalists,53
15532,4,4,4,loyal_customers,44
15533,4,3,3,potential_loyalists,43
15537,2,1,1,hibernating,21
15539,5,1,3,new_customers,51
15540,5,1,1,new_customers,51
15541,2,1,1,hibernating,21
15543,1,1,1,hibernating,11
15544,5,5,5,champions,55
15545,3,3,2,need_attention,33
15547,5,5,5,champions,55
15550,5,4,3,champions,54
15551,3,1,2,about_to_sleep,31
15552,1,1,1,hibernating,11
15553,3,1,2,about_to_sleep,31
15554,1,1,1,hibernating,11
15555,5,5,5,champions,55
15556,4,1,2,promising,41
15557,4,1,2,promising,41
15561,5,4,3,champions,54
15562,1,1,1,hibernating,11
15563,4,4,4,loyal_customers,44
15565,3,3,1,need_attention,33
15567,4,1,1,promising,41
15568,5,3,3,potential_loyalists,53
15570,5,5,5,champions,55
15571,5,4,3,champions,54
15572,5,5,5,champions,55
15573,4,3,3,potential_loyalists,43
15576,3,1,3,about_to_sleep,31
15578,2,1,1,hibernating,21
15579,3,3,2,need_attention,33
15581,2,5,5,cant_loose,25
15582,4,3,3,potential_loyalists,43
15584,4,4,3,loyal_customers,44
15585,2,1,2,hibernating,21
15587,3,4,3,loyal_customers,34
15592,3,1,2,about_to_sleep,31
15593,3,1,1,about_to_sleep,31
15594,4,4,4,loyal_customers,44
15597,3,1,2,about_to_sleep,31
15598,3,1,1,about_to_sleep,31
15599,4,3,3,potential_loyalists,43
15601,5,5,5,champions,55
15602,5,5,4,champions,55
15603,2,1,1,hibernating,21
15604,3,1,1,about_to_sleep,31
15605,3,4,4,loyal_customers,34
15606,3,5,5,loyal_customers,35
15607,1,1,1,hibernating,11
15608,4,4,4,loyal_customers,44
15609,1,1,2,hibernating,11
15610,3,1,1,about_to_sleep,31
15611,5,5,4,champions,55
15612,3,3,1,need_attention,33
15615,5,5,5,champions,55
15618,4,4,3,loyal_customers,44
15619,5,1,2,new_customers,51
15620,3,3,4,need_attention,33
15621,5,4,4,champions,54
15622,3,5,5,loyal_customers,35
15623,2,1,2,hibernating,21
15628,5,5,5,champions,55
15630,3,3,4,need_attention,33
15632,4,5,5,loyal_customers,45
15634,4,1,1,promising,41
15637,3,1,1,about_to_sleep,31
15639,2,1,2,hibernating,21
15640,5,5,5,champions,55
15645,4,1,3,promising,41
15651,3,3,3,need_attention,33
15652,2,1,2,hibernating,21
15654,5,3,3,potential_loyalists,53
15655,1,1,3,hibernating,11
15656,3,4,3,loyal_customers,34
15657,4,1,1,promising,41
15659,3,1,2,about_to_sleep,31
15660,4,5,4,loyal_customers,45
15663,2,1,1,hibernating,21
15664,3,1,2,about_to_sleep,31
15667,3,1,2,about_to_sleep,31
15668,1,1,1,hibernating,11
15669,3,4,3,loyal_customers,34
15670,1,1,1,hibernating,11
15671,4,5,5,loyal_customers,45
15676,4,3,5,potential_loyalists,43
15677,3,1,3,about_to_sleep,31
15678,3,1,2,about_to_sleep,31
15679,4,4,3,loyal_customers,44
15680,5,3,4,potential_loyalists,53
15681,4,4,4,loyal_customers,44
15683,2,1,1,hibernating,21
15687,5,5,5,champions,55
15690,5,3,1,potential_loyalists,53
15691,1,1,1,hibernating,11
15692,4,1,1,promising,41
15694,5,5,5,champions,55
15696,3,5,5,loyal_customers,35
15699,4,1,2,promising,41
15701,5,4,4,champions,54
15703,1,1,1,hibernating,11
15705,1,1,1,hibernating,11
15706,3,4,4,loyal_customers,34
15707,3,4,4,loyal_customers,34
15708,3,5,5,loyal_customers,35
15709,1,1,1,hibernating,11
15712,5,4,4,champions,54
15714,5,3,2,potential_loyalists,53
15717,1,1,1,hibernating,11
15719,4,5,5,loyal_customers,45
15720,4,1,3,promising,41
15721,5,1,3,new_customers,51
15722,3,4,5,loyal_customers,34
15723,1,1,1,hibernating,11
15725,4,1,2,promising,41
15727,4,5,5,loyal_customers,45
15729,1,1,1,hibernating,11
15730,3,3,4,need_attention,33
15733,1,1,1,hibernating,11
15737,4,5,4,loyal_customers,45
15738,4,5,5,loyal_customers,45
15739,3,1,2,about_to_sleep,31
15740,3,1,1,about_to_sleep,31
15743,4,4,3,loyal_customers,44
15744,2,1,1,hibernating,21
15745,4,4,4,loyal_customers,44
15746,2,1,1,hibernating,21
15747,5,3,4,potential_loyalists,53
15748,3,1,1,about_to_sleep,31
15750,5,5,5,champions,55
15752,3,5,5,loyal_customers,35
15753,1,2,1,hibernating,12
15754,3,3,2,need_attention,33
15755,5,5,5,champions,55
15756,3,4,3,loyal_customers,34
15757,3,3,3,need_attention,33
15758,4,2,1,potential_loyalists,42
15762,3,3,3,need_attention,33
15763,4,3,4,potential_loyalists,43
15764,2,5,5,cant_loose,25
15766,3,2,2,about_to_sleep,32
15769,5,5,5,champions,55
15773,5,2,3,potential_loyalists,52
15774,3,2,2,about_to_sleep,32
15775,1,2,1,hibernating,12
15776,2,2,1,hibernating,22
15781,4,4,2,loyal_customers,44
15782,5,4,5,champions,54
15783,5,2,1,potential_loyalists,52
15785,4,4,5,loyal_customers,44
15786,3,4,5,loyal_customers,34
15787,4,4,4,loyal_customers,44
15789,1,2,2,hibernating,12
15790,5,2,1,potential_loyalists,52
15791,3,3,4,need_attention,33
15793,4,4,4,loyal_customers,44
15795,2,2,3,hibernating,22
15796,5,5,5,champions,55
15801,3,4,4,loyal_customers,34
15802,2,2,2,hibernating,22
15803,3,2,2,about_to_sleep,32
15804,5,5,5,champions,55
15805,4,5,5,loyal_customers,45
15806,3,4,3,loyal_customers,34
15807,3,4,3,loyal_customers,34
15809,3,4,3,loyal_customers,34
15811,4,5,5,loyal_customers,45
15814,4,4,4,loyal_customers,44
15815,3,4,5,loyal_customers,34
15819,3,4,4,loyal_customers,34
15820,1,2,1,hibernating,12
15821,3,3,3,need_attention,33
15822,5,3,3,potential_loyalists,53
15823,1,2,1,hibernating,12
15825,2,2,3,hibernating,22
15826,3,4,4,loyal_customers,34
15827,2,5,4,cant_loose,25
15830,3,2,3,about_to_sleep,32
15831,3,4,3,loyal_customers,34
15832,1,2,3,hibernating,12
15834,3,4,5,loyal_customers,34
15835,3,4,4,loyal_customers,34
15836,3,2,1,about_to_sleep,32
15837,3,2,2,about_to_sleep,32
15838,5,5,5,champions,55
15839,3,4,4,loyal_customers,34
15840,3,3,2,need_attention,33
15843,1,2,1,hibernating,12
15844,3,2,1,about_to_sleep,32
15845,4,5,5,loyal_customers,45
15847,3,3,2,need_attention,33
15850,4,3,1,potential_loyalists,43
15853,3,2,1,about_to_sleep,32
15854,5,5,5,champions,55
15856,5,5,5,champions,55
15857,4,2,2,potential_loyalists,42
15858,4,4,4,loyal_customers,44
15860,3,5,4,loyal_customers,35
15861,5,5,5,champions,55
15862,5,4,3,champions,54
15863,4,3,1,potential_loyalists,43
15864,4,5,4,loyal_customers,45
15865,3,4,3,loyal_customers,34
15866,2,2,1,hibernating,22
15867,5,5,5,champions,55
15870,4,2,2,potential_loyalists,42
15872,4,3,2,potential_loyalists,43
15874,3,5,5,loyal_customers,35
15877,5,3,3,potential_loyalists,53
15880,1,2,2,hibernating,12
15883,5,3,2,potential_loyalists,53
15886,3,2,1,about_to_sleep,32
15888,2,2,1,hibernating,22
15891,1,2,3,hibernating,12
15895,2,2,1,hibernating,22
15898,5,4,4,champions,54
15899,1,2,1,hibernating,12
15900,4,2,2,potential_loyalists,42
15901,4,4,2,loyal_customers,44
15903,5,5,5,champions,55
15904,5,2,1,potential_loyalists,52
15906,4,5,4,loyal_customers,45
15907,5,4,4,champions,54
15909,2,2,1,hibernating,22
15910,5,5,4,champions,55
15916,4,5,4,loyal_customers,45
15917,1,2,1,hibernating,12
15919,4,3,3,potential_loyalists,43
15921,2,2,2,hibernating,22
15922,1,2,2,hibernating,12
15923,1,2,1,hibernating,12
15925,1,2,1,hibernating,12
15930,3,2,2,about_to_sleep,32
15932,5,5,5,champions,55
15933,4,4,4,loyal_customers,44
15937,3,2,1,about_to_sleep,32
15939,2,5,5,cant_loose,25
15940,1,2,1,hibernating,12
15942,2,2,2,hibernating,22
15944,1,2,2,hibernating,12
15945,1,2,1,hibernating,12
15947,2,2,4,hibernating,22
15948,5,3,4,potential_loyalists,53
15949,4,3,2,potential_loyalists,43
15950,4,4,4,loyal_customers,44
15951,5,3,3,potential_loyalists,53
15952,3,4,3,loyal_customers,34
15953,4,5,4,loyal_customers,45
15955,4,5,5,loyal_customers,45
15957,4,2,2,potential_loyalists,42
15958,2,2,1,hibernating,22
15963,4,3,2,potential_loyalists,43
15965,4,4,3,loyal_customers,44
15967,4,3,2,potential_loyalists,43
15969,5,4,3,champions,54
15970,1,2,2,hibernating,12
15971,4,5,5,loyal_customers,45
15973,1,2,2,hibernating,12
15974,3,5,5,loyal_customers,35
15975,2,2,2,hibernating,22
15977,4,3,4,potential_loyalists,43
15978,2,2,4,hibernating,22
15981,4,5,5,loyal_customers,45
15983,4,4,4,loyal_customers,44
15984,5,5,5,champions,55
15986,4,2,1,potential_loyalists,42
15987,5,5,4,champions,55
15988,4,2,1,potential_loyalists,42
15990,3,3,3,need_attention,33
15992,5,2,1,potential_loyalists,52
15993,5,5,5,champions,55
15994,3,2,2,about_to_sleep,32
15996,2,5,4,cant_loose,25
15998,3,4,5,loyal_customers,34
16000,5,4,5,champions,54
16003,4,4,5,loyal_customers,44
16005,5,4,3,champions,54
16006,1,2,1,hibernating,12
16007,3,4,4,loyal_customers,34
16008,4,4,2,loyal_customers,44
16009,4,4,4,loyal_customers,44
16011,5,5,5,champions,55
16012,3,4,4,loyal_customers,34
16013,5,5,5,champions,55
16014,3,4,3,loyal_customers,34
16015,5,4,3,champions,54
16016,5,5,4,champions,55
16017,3,2,1,about_to_sleep,32
16018,3,3,2,need_attention,33
16019,3,5,5,loyal_customers,35
16020,4,4,3,loyal_customers,44
16022,1,2,3,hibernating,12
16023,3,4,3,loyal_customers,34
16024,5,2,2,potential_loyalists,52
16025,4,2,2,potential_loyalists,42
16026,3,2,1,about_to_sleep,32
16027,2,5,3,cant_loose,25
16029,3,5,5,loyal_customers,35
16030,1,2,2,hibernating,12
16033,5,5,5,champions,55
16038,5,4,2,champions,54
16040,3,4,4,loyal_customers,34
16041,4,4,5,loyal_customers,44
16042,4,4,4,loyal_customers,44
16043,3,4,3,loyal_customers,34
16049,3,4,4,loyal_customers,34
16050,2,2,1,hibernating,22
16052,3,2,2,about_to_sleep,32
16053,4,3,4,potential_loyalists,43
16054,2,2,3,hibernating,22
16055,1,2,1,hibernating,12
16056,3,2,3,about_to_sleep,32
16057,4,5,5,loyal_customers,45
16059,3,5,4,loyal_customers,35
16062,5,4,4,champions,54
16063,1,2,2,hibernating,12
16065,1,2,2,hibernating,12
16066,4,4,4,loyal_customers,44
16070,4,3,3,potential_loyalists,43
16071,3,2,2,about_to_sleep,32
16072,1,2,3,hibernating,12
16073,1,2,1,hibernating,12
16076,5,5,5,champions,55
16078,1,2,1,hibernating,12
16079,4,4,4,loyal_customers,44
16081,3,4,5,loyal_customers,34
16084,1,2,2,hibernating,12
16085,4,4,4,loyal_customers,44
16086,3,4,4,loyal_customers,34
16093,2,2,1,hibernating,22
16094,5,4,4,champions,54
16096,1,2,2,hibernating,12
16097,1,2,1,hibernating,12
16098,2,5,4,cant_loose,25
16099,3,4,3,loyal_customers,34
16101,3,2,4,about_to_sleep,32
16102,3,4,4,loyal_customers,34
16103,5,5,4,champions,55
16104,3,2,2,about_to_sleep,32
16105,1,2,2,hibernating,12
16106,3,2,1,about_to_sleep,32
16107,4,5,5,loyal_customers,45
16108,2,2,3,hibernating,22
16110,3,4,4,loyal_customers,34
16113,1,2,1,hibernating,12
16114,2,2,1,hibernating,22
16115,5,5,4,champions,55
16116,1,2,3,hibernating,12
16117,1,2,1,hibernating,12
16119,5,3,2,potential_loyalists,53
16120,3,4,4,loyal_customers,34
16121,3,3,3,need_attention,33
16123,3,2,2,about_to_sleep,32
16124,1,2,1,hibernating,12
16125,1,2,2,hibernating,12
16126,4,4,5,loyal_customers,44
16127,3,2,3,about_to_sleep,32
16128,4,4,4,loyal_customers,44
16131,3,5,5,loyal_customers,35
16133,5,5,5,champions,55
16134,4,3,3,potential_loyalists,43
16135,1,2,3,hibernating,12
16136,3,4,3,loyal_customers,34
16139,4,4,3,loyal_customers,44
16140,3,3,3,need_attention,33
16141,2,2,3,hibernating,22
16142,1,2,3,hibernating,12
16143,5,5,5,champions,55
16144,1,2,1,hibernating,12
16145,5,5,5,champions,55
16147,2,2,2,hibernating,22
16148,1,2,1,hibernating,12
16149,5,3,2,potential_loyalists,53
16150,3,4,4,loyal_customers,34
16152,1,2,4,hibernating,12
16153,3,4,4,loyal_customers,34
16156,5,5,5,champions,55
16157,4,4,3,loyal_customers,44
16159,1,2,2,hibernating,12
16160,3,3,4,need_attention,33
16161,5,5,5,champions,55
16162,1,2,1,hibernating,12
16164,4,4,3,loyal_customers,44
16168,5,5,5,champions,55
16169,5,4,4,champions,54
16170,3,5,4,loyal_customers,35
16171,3,2,1,about_to_sleep,32
16173,4,5,4,loyal_customers,45
16177,3,2,2,about_to_sleep,32
16178,2,2,1,hibernating,22
16179,3,2,1,about_to_sleep,32
16180,2,5,5,cant_loose,25
16181,2,2,2,hibernating,22
16183,3,2,2,about_to_sleep,32
16184,3,5,4,loyal_customers,35
16185,4,3,3,potential_loyalists,43
16186,4,5,5,loyal_customers,45
16187,4,5,5,loyal_customers,45
16188,3,4,4,loyal_customers,34
16189,4,3,1,potential_loyalists,43
16190,3,2,1,about_to_sleep,32
16191,5,5,5,champions,55
16193,1,2,2,hibernating,12
16198,2,2,2,hibernating,22
16200,5,3,4,potential_loyalists,53
16201,5,4,4,champions,54
16202,1,2,2,hibernating,12
16203,3,4,3,loyal_customers,34
16204,4,2,2,potential_loyalists,42
16205,4,4,3,loyal_customers,44
16206,3,4,3,loyal_customers,34
16207,4,2,2,potential_loyalists,42
16208,3,3,3,need_attention,33
16210,5,5,5,champions,55
16211,2,2,3,hibernating,22
16212,4,3,3,potential_loyalists,43
16213,2,2,1,hibernating,22
16215,2,2,1,hibernating,22
16216,1,2,3,hibernating,12
16218,4,5,5,loyal_customers,45
16221,3,4,3,loyal_customers,34
16222,1,2,3,hibernating,12
16224,3,4,4,loyal_customers,34
16225,3,4,4,loyal_customers,34
16227,1,2,2,hibernating,12
16232,3,4,4,loyal_customers,34
16233,3,4,3,loyal_customers,34
16235,3,4,3,loyal_customers,34
16236,2,2,2,hibernating,22
